Red Bull Air Race The Game,26 April 2016,Red Bull, 1.73  ,Rated for 3+,Racing,Install,4.0,202738, 5000000 ,Editors' ChoiceTop Developer
Extreme Mini Bus Driving 3D,26 July 2016,Dragon Fire Z, 1.1  ,Rated for 3+,Simulation,Install,3.7,489, 10000 ,
Driving School Rebirth 2017,6 December 2016,Dragon Fire Z, 1.0  ,Rated for 12+,Simulation,Install,3.5,12, 1000 ,
Big City Party Limo Driver 3D,17 June 2015,Dragon Fire Z, 1.0  ,Rated for 3+,Simulation,Install,3.7,280, 10000 ,
Angry Shark Adventures 3D,6 December 2016,Tapinator  Inc. (Ticker: TAPM), 1.2  ,Rated for 7+,Simulation,Install,4.1,444, 100000 ,
Moto Racing 2016,9 September 2015,Charlesda, 1.0  ,Rated for 3+,Racing,Install,3.8,342, 50000 ,
Vegas Police Chase Car Theft,15 July 2016,Dragon Fire Z, 1.3  ,Rated for 7+,Racing,Install,3.6,859, 100000 ,
Greyhound Dog Racing 3D,17 December 2016,Dragon Fire Z, 1.1  ,Rated for 3+,Simulation,Install,3.5,726, 100000 ,
Setups for F1 2016,4 January 2017,Felix McDougle, 1.1.4  ,Rated for 3+,Racing,Install,4.3,6, 100 ,
Futuristic Robot Fight Payback,21 December 2016,Dragon Fire Z, 2.0  ,Rated for 16+,Action,Install,3.0,11, 1000 ,
Punch Hero,30 July 2015,GAMEVIL Inc., 1.3.8  ,Rated for 12+,Sports,Install,4.4,532454, 10000000 ,Top Developer
BIG WIN Baseball,30 May 2016,Hothead Games, 4.0  ,Rated for 3+,Sports,Install,4.2,45254, 1000000 ,Top Developer
Car Parking 3D: Sports Car 2,1 December 2014,FGAMES, 1.02  ,Rated for 3+,Simulation,Install,3.6,2342, 100000 ,
Overtaking 2,16 June 2015,FGAMES, 1.05  ,Rated for 3+,Racing,Install,4.4,4530, 100000 ,
Car Overtaking,21 December 2015,FGAMES, 2.203  ,Rated for 3+,Racing,Install,4.2,84702, 1000000 ,
Bus Parking 3D,8 March 2015,FGAMES, 1.08  ,Rated for 3+,Simulation,Install,3.7,7113, 500000 ,
Drift Simulator - Modified Car,5 December 2015,FGAMES, 1.5  ,Rated for 3+,Simulation,Install,4.0,40504, 1000000 ,
#ICH Magazin,25 February 2016,Red Bull, 1.0.6  ,Rated for 3+,Lifestyle,Install,5.0,1, 10 ,Top Developer
EC Red Bull Salzburg,20 December 2016,Red Bull, 1.0.0  ,Rated for 3+,Sports,Install,4.9,25, 500 ,Top Developer
Red Bull Athlete App (Unreleased),3 November 2016,Red Bull,,Rated for 3+,Communication,Install,,, 500 ,Top Developer
The Red Bulletin,3 December 2014,Red Bull, 1.3  ,Rated for 3+,Entertainment,Install,3.5,144, 10000 ,Top Developer
FC Red Bull Salzburg App,26 September 2016,Red Bull, 3.0.9.1  ,Rated for 3+,Sports,Install,4.5,1412, 50000 ,Top Developer
Red Bull Mind Gamers VR,14 September 2016,Red Bull, 1.1  ,Rated for 3+,Entertainment,Install,5.0,5, 1000 ,Top Developer
EHC Red Bull München,20 December 2016,Red Bull, 1.0.0  ,Rated for 3+,Sports,Install,4.8,48, 1000 ,Top Developer
Red Bull Clashem,22 December 2016,Red Bull, 1.3.1  ,Rated for 3+,Entertainment,Install,4.1,890, 50000 ,Top Developer
APEX Race Manager,13 December 2016,Beermogul, 2.0.7  ,Rated for 3+,Racing,Install,4.0,8535, 100000 ,
Limousine City Drive 2016,30 June 2016,Smashing Geeks, 1.0  ,Rated for 3+,Simulation,Install,3.7,32, 5000 ,
Limo City Driving Simulator 3D,2 November 2016,Mega Gamers Production, 1.1  ,Rated for 12+,Simulation,Install,3.9,70, 10000 ,
Off Road Tour Coach Bus Driver,20 December 2016,The Game Storm Studios, 1.3  ,Rated for 7+,Simulation,Install,3.8,18481, 1000000 ,
Bus Simulator 2017: Real Bus,10 November 2016,Desire PK, 1.0  ,Rated for 3+,Simulation,Install,3.7,5864, 500000 ,
Real Bus Driver Simulator,24 August 2016,Gamers Pulse, 1.0.1  ,Rated for 3+,Simulation,Install,3.5,8396, 1000000 ,
Boom Boom Football,21 October 2015,Hothead Games, 1.2  ,Rated for 3+,Sports,Install,4.0,20803, 1000000 ,Top Developer
MLB.com Ballpark,17 November 2016,MLB Advanced Media  L.P., 5.2.4  ,Rated for 3+,Sports,Install,4.1,4461, 1000000 ,Top Developer
MLB.TV,25 August 2016,MLB Advanced Media  L.P., 2.3.1  ,Rated for 3+,Sports,Install,4.0,20, 50000 ,Top Developer
Boom Boom Soccer,15 June 2016,Hothead Games, 1.0.2  ,Rated for 3+,Sports,Install,3.5,13154, 1000000 ,Top Developer
Sea Stars,16 September 2016,Hothead Games, 1.9.3  ,Rated for 3+,Action,Install,4.3,75822, 5000000 ,Top Developer
MiLB First Pitch,13 June 2016,MLB Advanced Media  L.P., 3.1.0  ,Rated for 3+,Sports,Install,4.1,2064, 100000 ,Top Developer
E30 E36 Drift Car Simulator,6 June 2016,41MobilApp, 1.1  ,Rated for 3+,Simulation,Install,4.1,1640, 100000 ,
Bus Parking 3D Simulator,12 July 2015,Zuuks Games, 1.0.3  ,Rated for 3+,Simulation,Install,3.6,5277, 100000 ,
City Bus Pro Driver Simulator,13 May 2016,MadCap Games, 1.2  ,Rated for 3+,Simulation,Install,3.5,4171, 500000 ,
Heavy Truck Simulator,22 December 2016,Dynamic Games Entretenimento Ltda, 1.790  ,Rated for 3+,Simulation,Install,4.4,160028, 1000000 ,
3d taxi cab simulation,4 January 2017,Desire PK, 1.0  ,Rated for 3+,Simulation,Install,3.6,253, 10000 ,
Drive bus sim 2016,27 September 2016,Desire PK, 1.0.1  ,Rated for 3+,Simulation,Install,3.8,150, 10000 ,
Drive School Bus Sim 2016,6 September 2016,Desire PK, 1.0.1  ,Rated for 3+,Simulation,Install,3.7,468, 50000 ,
Air War Navy Jet battle,29 September 2015,Desire PK, 1.1  ,Rated for 16+,Action,Install,3.8,469, 50000 ,
Army Missile Truck Parking Uk,28 September 2016,Desire PK, 1.0.1  ,Rated for 3+,Simulation,Install,4.0,282, 50000 ,
Stacks Tower Builder,2 September 2016,Desire PK, 1.1  ,Rated for 3+,Casual,Install,4.0,122, 10000 ,
Truck Sim: Hill Station,21 August 2016,Desire PK, 1.6  ,Rated for 3+,Simulation,Install,3.8,350, 50000 ,
free basketball 2015,24 August 2016,Gamers Pulse, 1.0.1  ,Rated for 12+,Sports,Install,3.6,1074, 100000 ,
Vendetta Subway Crime,17 December 2016,The Game Storm Studios, 1.4  ,Rated for 16+,Action,Install,3.8,1524, 100000 ,
Mafia Crime Underworld Empire,26 December 2016,The Game Storm Studios, 1.2  ,Rated for 18+,Action,Install,4.1,179, 10000 ,
Police Bus Uphill Driving,23 November 2016,The Game Storm Studios, 1.7  ,Rated for 3+,Simulation,Install,3.8,8472, 1000000 ,
IGI: War Zone,30 August 2016,Desire PK, 1.6  ,Rated for 16+,Action,Install,3.9,803, 50000 ,
Secret Agent Robbery Escape,26 November 2016,The Game Storm Studios, 1.2  ,Rated for 18+,Action,Install,3.9,594, 50000 ,
Real Taxi Car Driver 3D,9 November 2016,The Game Storm Studios, 1.1  ,Rated for 7+,Simulation,Install,3.8,202, 10000 ,
Jungle Animal Hunting - Sniper,20 January 2016,The Game Storm Studios, 1.8  ,Rated for 16+,Action,Install,3.9,1683, 100000 ,
Cleveland Baseball,7 March 2016,Appness  LLC, 3.0.2  ,Rated for 3+,Sports,Install,4.4,24, 1000 ,
Baseball Live - Mlb Ver,4 December 2016,Luciper, 2.7.1  ,Rated for 3+,Sports,Install,4.5,605, 10000 ,
Mini Golf Craze,30 August 2016,Nabloo Games, 1.2  ,Rated for 3+,Sports,Install,3.6,21, 5000 ,
Modern Elite Sniper Shooter,9 September 2016,Nabloo Games, 1.0  ,Rated for 18+,Action,Install,3.7,108, 10000 ,
Army Desert Camp Operation,15 November 2016,Nabloo Games, 1.1  ,Rated for 18+,Action,Install,3.9,47, 5000 ,
Air Crusader - Jet Fighter,29 April 2016,Creal Studios, 1.1.8  ,Rated for 7+,Action,Install,3.8,696, 50000 ,
Air Force surgical strike,21 November 2016,Nuzco Tek, 1.2  ,Rated for 16+,Action,Install,3.9,662, 100000 ,
Real F16 Fighter Jet,8 September 2016,isiz, 1  ,Rated for 7+,Action,Install,3.7,890, 100000 ,
Fighter Jet Tanks Strike War,21 December 2016,Gamerz Studio Inc., 1.0.4  ,Rated for 7+,Action,Install,3.8,6572, 500000 ,
Simulator Of Pyrotechnics 2,18 September 2016,GS-Studio, 1.1.0  ,Rated for 3+,Simulation,Install,4.0,6163, 1000000 ,
School bus driving 2017,23 October 2016,3BeesStudio, 1.0.1  ,Rated for 3+,Simulation,Install,4.2,117, 10000 ,
School Bus Coach Driving,23 July 2016,Clans, 1.0  ,Rated for 3+,Simulation,Install,3.6,101, 10000 ,
Flying School Bus Simulator 3D,10 November 2016,Game Town Studio, 1.4  ,Rated for 3+,Simulation,Install,3.7,275, 10000 ,
School Bus Simulator 2016,9 June 2016,Game Wheel, 1.0  ,Rated for 3+,Simulation,Install,3.8,248, 10000 ,
City School Bus Driving Sim 3D,30 December 2016,Game Town Studio, 1.0.4  ,Rated for 3+,Simulation,Install,3.5,422, 50000 ,
School Bus Driver Simulator,10 February 2016,Titan Game Productions, 1.1  ,Rated for 3+,Simulation,Install,3.6,1932, 100000 ,
Golf Master - Video Lesson,1 January 2017,Luciper, 1.2.6  ,Rated for 3+,Sports,Install,4.7,289, 10000 ,
Billiard Master - Video Lesson,4 December 2016,Luciper, 1.1.2  ,Rated for 3+,Sports,Install,4.4,309, 100000 ,
Baseball Master - Video Lesson,3 January 2017,Luciper, 1.1.0  ,Rated for 3+,Sports,Install,4.2,12, 1000 ,
Army Sniper Shooter Assassin,12 February 2016,Reality Gamefied, 1.1  ,Rated for 16+,Action,Install,3.6,1748, 100000 ,
Shoot War:Strike Killer,8 September 2016,LuGame, 1.0.5  ,Rated for 12+,Action,Install,4.0,11214, 1000000 ,
Gun Strike 2,6 September 2016,PALADIN DIGITAL CO.  LTD., 1.2.7  ,Rated for 16+,Action,Install,4.2,60407, 1000000 ,
US Army Shooting School Game,29 November 2016,Whiplash Mediaworks, 1.0.1  ,Rated for 3+,Action,Install,4.0,849, 100000 ,
Special Forces Group,11 July 2016,ForgeGames, 4.9  ,Rated for 16+,Action,Install,4.4,73547, 1000000 ,
Commando Shooting War Game,4 September 2016,SABRES Games Studios, 1.0.1  ,Rated for 16+,Action,Install,3.8,2220, 500000 ,
Sniper Master Killer 3D,14 December 2016,Standard Games Studios, 1.0  ,Rated for 18+,Action,Install,3.9,298, 10000 ,
City Crow Hunting : Adventure,22 September 2015,Nuzco Tek, 1.6  ,Rated for 16+,Action,Install,3.5,3576, 500000 ,
Arub truck driving simulator,5 October 2016,Nuzco Tek, 1.0  ,Rated for 3+,Simulation,Install,3.5,301, 10000 ,
Extreme Handbrake Car Parking,11 August 2016,Nuzco Tek, 1.3  ,Rated for 3+,Simulation,Install,4.2,19, 1000 ,
VR drone attack simulation,10 November 2016,Nuzco Tek, 1.0  ,Rated for 16+,Action,Install,3.1,14, 1000 ,
Urban Counter Attack,29 October 2014,Nuzco Tek, 1.2  ,Rated for 16+,Action,Install,3.7,2308, 100000 ,
Army truck cargo delivery,18 November 2016,Nuzco Tek, 1.2  ,Rated for 3+,Simulation,Install,3.6,7, 100 ,
Zombie Death Trap,29 August 2015,Nuzco Tek, 1.4  ,Rated for 16+,Action,Install,3.7,3215, 100000 ,
VR Army Sniper Shooting,6 November 2016,Nuzco Tek, 1.1  ,Rated for 18+,Action,Install,3.5,80, 10000 ,
ItFalls!,25 September 2016,GS-Studio, 1.1.0  ,Rated for 3+,Arcade,Install,4.4,14, 100 ,
Laser simulator,6 October 2016,GS-Studio, 1.0.0  ,Rated for 3+,Entertainment,Install,3.4,5, 100 ,
Cargo Truck Extreme Hill Drive,24 August 2016,Titan Game Productions, 1.5  ,Rated for 3+,Simulation,Install,3.8,12136, 1000000 ,
Futuristic Flying Police Dog,3 June 2016,Titan Game Productions, 1.0  ,Rated for 12+,Action,Install,3.9,412, 100000 ,
Horse Racing 2016 3D,22 January 2016,Titan Game Productions, 1.2  ,Rated for 7+,Racing,Install,3.9,1339, 100000 ,
Flying Tuk Tuk Simulator,15 December 2016,Titan Game Productions, 1.2  ,Rated for 3+,Simulation,Install,4.0,796, 100000 ,
Off Road Limo Tuk Tuk Rickshaw,8 September 2016,Titan Game Productions, 1.2  ,Rated for 3+,Simulation,Install,3.8,222, 10000 ,
Oil Tanker Fuel Transport Sim,3 October 2016,Titan Game Productions, 1.2  ,Rated for 3+,Simulation,Install,3.7,913, 100000 ,
Mountain Drill Truck Driver,30 October 2015,Titan Game Productions, 1.1  ,Rated for 3+,Simulation,Install,3.8,3681, 500000 ,
Heavy Cargo Tractor Truck,23 November 2015,Titan Game Productions, 1.1  ,Rated for 3+,Simulation,Install,3.9,1234, 100000 ,
Army Oil Tuck Simulator 3D,14 October 2016,Blade Burning Great Games, 1.0  ,Rated for 12+,Simulation,Install,3.8,508, 100000 ,
DEAD TRIGGER 2,20 December 2016,MADFINGER Games,,Rated for 16+,Action,Install,4.5,2279218, 10000000 ,Top Developer
DEAD TRIGGER,13 January 2016,MADFINGER Games,,Rated for 16+,Action,Install,4.6,1185487, 10000000 ,Top Developer
Drive Army Military war truck,29 August 2016,UniBit, 1.1  ,Rated for 12+,Simulation,Install,3.9,801, 100000 ,
Real Off-Road Army Transport,23 September 2016,Gamers DEN, 1.0  ,Rated for 3+,Simulation,Install,4.0,948, 100000 ,
VR Games : VR Shooter Zombie,12 May 2016,VR Games Free Google Cardboard Sumsung Oculus Apps, 1.3  ,Rated for 16+,Action,Install,3.6,794, 100000 ,
Drive Indian Army Truck,5 November 2016,Gaming Mania, 1.0  ,Rated for 3+,Simulation,Install,4.0,182, 10000 ,
Modren Amry Drving Truck,25 August 2016,Door to apps, 1.05  ,Rated for 3+,Simulation,Install,3.8,226, 50000 ,
Army Truck Border Patrol,26 August 2016,Top 3D Gamers, 1.0  ,Rated for 12+,Simulation,Install,3.9,781, 100000 ,
Army Truck Sim - Nato Supply,16 March 2016,SummitGames, 1.0  ,Rated for 3+,Simulation,Install,4.0,1585, 100000 ,
Drive Army Cargo Truck,24 August 2016,Coding Squares, 1.1  ,Rated for 3+,Simulation,Install,3.6,319, 50000 ,
VR Casino: Best Vegas VR Free,27 May 2016,VR Games Free Google Cardboard Sumsung Oculus Apps, 1.0  ,Rated for 12+,Casino,Install,2.6,8, 1000 ,
Bike Transporter Big Truck,15 December 2016,MAS 3D STUDIO - Racing and Climbing Games, 1.1  ,Rated for 3+,Simulation,Install,3.8,8376, 1000000 ,
Tractor Sand Transporter 3D,4 August 2016,Raydiex - 3D Games Master, 1.1.3  ,Rated for 12+,Simulation,Install,3.9,7642, 1000000 ,
Offroad Cargo Truck Transport,25 October 2016,Turbo Game Productions, 1.5  ,Rated for 3+,Simulation,Install,3.5,1774, 100000 ,
Wood Cargo Truck Driver Games,4 January 2017,Games Orbit, 2.0  ,Rated for 3+,Simulation,Install,3.7,11604, 1000000 ,
Real Truck simulator: Driver,28 May 2016,Digital Toys Studio, 1.0.4  ,Rated for 12+,Simulation,Install,3.8,32433, 1000000 ,
Legend Truck Simulator 3D,12 July 2015,Zuuks Games, 1.0.6  ,Rated for 3+,Simulation,Install,3.5,36084, 1000000 ,
Sand Excavator Truck Simulator,24 October 2016,Amazing Gamez, 1.0.6  ,Rated for 3+,Simulation,Install,3.8,17338, 1000000 ,
Army Oil Tanker Transporter,17 November 2016,Mizo Studio Inc, 1.0  ,Rated for 3+,Simulation,Install,4.0,73, 10000 ,
Fuel Oil Tanker Transporter,15 December 2016,Vesper Games, 1.1  ,Rated for 3+,Simulation,Install,3.8,186, 10000 ,
Oil Tanker Fuel Transporter 3D,7 November 2016,SoftLinks Games, 1.1  ,Rated for 3+,Simulation,Install,3.7,80, 10000 ,
Offroad Truck Oil Transporter,10 November 2016,Bleeding Edge Studio, 1.1  ,Rated for 3+,Simulation,Install,3.6,471, 50000 ,
British Army Cargo Transport,25 December 2016,minisoftgames, 1.2  ,Rated for 3+,Simulation,Install,3.8,402, 50000 ,
Army Truck Driver Simulator 3D,22 September 2016,SoftLinks Games, 1.1  ,Rated for 3+,Simulation,Install,4.1,17, 1000 ,
Oil Tanker Driving 3D,19 September 2016,The Game Archive, 1.1  ,Rated for 3+,Simulation,Install,4.1,29, 1000 ,
Car Robot Transporter Truck,2 January 2017,Raydiex - 3D Games Master, 1.0  ,Rated for 12+,Simulation,Install,4.1,29, 1000 ,
Police Truck: Chase & Arrest,28 September 2016,Raydiex - 3D Games Master, 1.0  ,Rated for 18+,Simulation,Install,4.0,568, 100000 ,
Transporter Truck: Sports Cars,3 August 2016,Raydiex - 3D Games Master, 1.1  ,Rated for 12+,Simulation,Install,3.8,2945, 500000 ,
Russian Army Bridge Building,7 September 2016,Raydiex - 3D Games Master, 1.1  ,Rated for 12+,Simulation,Install,3.8,1569, 100000 ,
Elephant City Rampage,12 July 2016,MAS 3D STUDIO - Racing and Climbing Games, 1.0  ,Rated for 12+,Simulation,Install,3.8,142, 50000 ,
Crazy Santa Moto Gift Delivery,13 December 2016,MAS 3D STUDIO - Racing and Climbing Games, 1.1  ,Rated for 3+,Simulation,Install,4.2,163, 10000 ,
Tractor Sand Transporter 2016,4 August 2016,Raydiex - 3D Games Master, 1.1  ,Rated for 12+,Simulation,Install,3.9,933, 100000 ,
Metro Train Driving Simulator,30 August 2016,Raydiex - 3D Games Master, 1.0.5  ,Rated for 12+,Simulation,Install,3.6,2820, 100000 ,
Real  Driving  Test  Simulator,4 November 2016,Coding Squares, 1.0  ,Rated for 3+,Simulation,Install,4.1,63, 10000 ,
Fast Bullet Train Driving 3D,29 December 2016,Coding Squares, 1.0.0  ,Rated for 3+,Simulation,Install,4.1,17, 1000 ,
Extreme Prado Drive Simulator,7 September 2016,Coding Squares, 1.3  ,Rated for 3+,Simulation,Install,3.9,4281, 500000 ,
Real Car Parking Simulator 3D,6 September 2016,Coding Squares, 1.1  ,Rated for 3+,Simulation,Install,4.0,187, 10000 ,
drive Real Army Truck,23 August 2016,Coding Squares, 1.2  ,Rated for 3+,Simulation,Install,3.9,430, 50000 ,
Drive Zoo Animals Train,26 August 2016,Coding Squares, 1.0.1  ,Rated for 3+,Simulation,Install,4.1,117, 50000 ,
D Day Commando Action,30 August 2016,Coding Squares, 1.0.1  ,Rated for 16+,Action,Install,4.1,422, 50000 ,
Sniper swat Assassin Killer,25 August 2016,Coding Squares, 1.0.1  ,Rated for 16+,Action,Install,3.8,374, 100000 ,
Real Snow Car Racing 2017,17 November 2016,The Game Archive, 1.0  ,Rated for 3+,Racing,Install,,, 10 ,
Dinosaur Race 3D,20 September 2016,The Game Archive, 1.0  ,Rated for 3+,Racing,Install,3.0,4, 100 ,
Army Tank Transporter Truck,29 September 2016,Firebolt Studio, 1.0  ,Rated for 12+,Simulation,Install,3.8,8, 1000 ,
Dinosaur Transporter Truck Sim,3 November 2016,Firebolt Studio, 1.0  ,Rated for 12+,Simulation,Install,3.2,6, 500 ,
Flying Carpet Simulator Magic,1 December 2016,Firebolt Studio, 1.0  ,Rated for 7+,Simulation,Install,3.7,3, 100 ,
Construction Vehicle Transport,24 September 2016,Firebolt Studio, 1.0  ,Rated for 12+,Simulation,Install,4.1,8, 1000 ,
Nuclear Bomb Transport Truck,8 December 2016,Firebolt Studio, 1.0  ,Rated for 7+,Simulation,Install,4.1,10, 500 ,
Construction Site Tower Crane,20 October 2016,Firebolt Studio, 1.0  ,Rated for 12+,Simulation,Install,4.0,21, 1000 ,
Flying Limo Taxi Simulator,31 October 2016,Firebolt Studio, 1.0.1  ,Rated for 12+,Simulation,Install,3.3,13, 1000 ,
Fire Truck Transporter Sim,15 December 2016,Firebolt Studio, 1.0  ,Rated for 7+,Simulation,Install,3.2,4, 100 ,
Transformers: Earth Wars Beta,8 December 2016,Backflip Studios  Inc., 1.34.0.15151  ,Rated for 7+,Simulation,Install,4.2,5247, 100000 ,Top Developer
Robot X Ray Battle 3D,28 October 2016,Bro and Bro Games, 1.0  ,Unrated,Simulation,Install,3.8,1200, 100000 ,
Flying Car X Ray Simulator,21 November 2016,Dogy Dog Game, 1.0  ,Rated for 7+,Simulation,Install,3.8,1010, 100000 ,
Snowplow Excavator Transformer,23 December 2016,Raydiex - 3D Games Master, 1.0  ,Rated for 12+,Simulation,Install,4.0,19, 5000 ,
Flying Robot Car Simulator,26 December 2016,Confun GameStudio, 1.0  ,Rated for 7+,Simulation,Install,3.7,73, 5000 ,
Flying Police Car Training,19 December 2016,Pocket King Studios, 1.3  ,Rated for 3+,Simulation,Install,3.9,19, 5000 ,
Dinosaur Scribble Run,30 November 2014,Tops Game, 1.0  ,Rated for 3+,Racing,Install,3.6,65, 10000 ,
Bullet Train Subway Drive Free,27 October 2016,Ideal Games International, 1.2  ,Rated for 3+,Simulation,Install,3.7,2084, 100000 ,
TrainStation - Game On Rails,8 December 2016,Pixel Federation, 1.0.27.37  ,Rated for 3+,Simulation,Install,4.2,145549, 5000000 ,Top Developer
Subway train drive 2016,21 October 2016,Model Games Studio, 1.0.02  ,Rated for 3+,Simulation,Install,3.8,1067, 100000 ,
Russian cars driving simulator,15 December 2016,Cyber Pony Games, 1.04  ,Rated for 3+,Simulation,Install,3.6,491, 50000 ,
Dino Run 2 - Dinosaur Racing,19 May 2014,Tiltan Games, 1.0.2  ,Rated for 3+,RacingAction & Adventure,Install,3.8,156, 100000 ,Top Developer
Jurassic Racing World 3D,23 October 2015,VisionaryTech, 1.3  ,Rated for 3+,Racing,Install,4.5,88, 5000 ,
Firefighter Emergency Truck,8 September 2016,GP Games Studio, 1.2  ,Rated for 7+,Simulation,Install,3.7,528, 100000 ,
Flying Stunt Car Simulator 3D,30 August 2016,MobileGames, 1.7  ,Rated for 3+,Simulation,Install,3.8,2933, 500000 ,
Flying Muscle Car Simulator 3D,21 March 2016,GT Race Games, 2  ,Rated for 3+,Simulation,Install,4.0,24523, 1000000 ,
Flying Car Driving Simulation,26 June 2016,Vortex Entertainment, 1.0  ,Rated for 3+,Simulation,Install,3.8,1148, 100000 ,
Car Chase Driving Offroad 3D,20 December 2016,Pocket King Studios, 1.1  ,Rated for 3+,Simulation,Install,4.2,8, 1000 ,
Gunship Battle Revolution,29 September 2016,Pocket King Studios, 1.3  ,Rated for 16+,Action,Install,3.9,1602, 100000 ,
Hamster: Attack!,1 February 2012,Backflip Studios  Inc., 1.2.2  ,Rated for 3+,Casual,Install,4.1,4831, 500000 ,Top Developer
NERF Hoops,8 April 2015,Backflip Studios  Inc., 1.0.1  ,Rated for 3+,Simulation,Install,4.1,4080, 100000 ,Top Developer
Modern Firefighter:Hill Climb,11 December 2015,Pocket King Studios, 1.0  ,Rated for 3+,Simulation,Install,3.9,329, 100000 ,
Army Helicopter Transporter 3D,2 November 2016,Pocket King Studios, 1.0  ,Rated for 3+,Simulation,Install,3.8,28, 1000 ,
Jet Ski Crazy Stunts,25 February 2016,Pocket King Studios, 1.0  ,Rated for 3+,Simulation,Install,3.4,125, 10000 ,
Flying Submarine Car Simulator,29 July 2016,GT Race Games, 3  ,Rated for 3+,Simulation,Install,4.1,7101, 1000000 ,
My Little Pony: Puzzle Party,27 October 2016,Backflip Studios  Inc.,,Rated for 3+,PuzzleBrain Games,Install,4.5,28831, 1000000 ,Top Developer
Seabeard,12 May 2015,Backflip Studios  Inc., 1.5.2  ,Rated for 12+,Adventure,Install,4.3,30615, 500000 ,Top Developer
Jurassic Race,27 November 2015,Darie Productions, 14.0  ,Rated for 12+,Racing,Install,3.7,13020, 1000000 ,
Jurassic Dinosaur Race 3D,26 August 2016,PlayMechanics, 1.0  ,Rated for 3+,Racing,Install,3.8,1007, 500000 ,
TheDress 50 shades,2 March 2015,Tops Game, 1.0  ,Rated for 3+,Arcade,Install,4.0,1, 100 ,
Star Defence,1 April 2015,Tops Game, 1.0  ,Rated for 12+,Strategy,Install,3.5,2, 500 ,
Monster Defence,3 April 2015,Tops Game, 1.0  ,Rated for 7+,Strategy,Install,4.3,6, 100 ,
Fruits Bricks,9 February 2015,Tops Game, 1.0  ,Rated for 3+,Arcade,Install,,, 100 ,
Robot Revenge,10 February 2015,Tops Game, 1.0  ,Rated for 7+,Action,Install,3.2,13, 1000 ,
